tipoCurto,n,m1,m2,m3,A_I800,B_I800,C_I800,A_I800A,B_I800A,C_I800A,A_V802,B_V802,C_V802,A_V802A,B_V802A,C_V802A,A_V806,B_V806,C_V806,A_V806A,B_V806A,C_V806A,A_V808,B_V808,C_V808,A_V808A,B_V808A,C_V808A,A_V812,B_V812,C_V812,A_V812A,B_V812A,C_V812A,A_V814,B_V814,C_V814,A_V814A,B_V814A,C_V814A,A_V816,B_V816,C_V816,A_V816A,B_V816A,C_V816A,A_V818,B_V818,C_V818,A_V818A,B_V818A,C_V818A,A_V820,B_V820,C_V820,A_V820A,B_V820A,C_V820A,A_V822,B_V822,C_V822,A_V822A,B_V822A,C_V822A,A_V824,B_V824,C_V824,A_V824A,B_V824A,C_V824A,A_V828,B_V828,C_V828,A_V828A,B_V828A,C_V828A,A_V830,B_V830,C_V830,A_V830A,B_V830A,C_V830A,A_V832,B_V832,C_V832,A_V832A,B_V832A,C_V832A,A_V850,B_V850,C_V850,A_V850A,B_V850A,C_V850A,A_V852,B_V852,C_V852,A_V852A,B_V852A,C_V852A,A_V854,B_V854,C_V854,A_V854A,B_V854A,C_V854A,A_VRG10,B_VRG10,C_VRG10,A_VRG10A,B_VRG10A,C_VRG10A,A_VRG11,B_VRG11,C_VRG11,A_VRG11A,B_VRG11A,C_VRG11A
1,65,0.5,0.9,0.5,371.824486,402.719002,329.581229,-0.439639521,-2.68699112,1.48722105,21096.5295,21073.3646,21123.3752,-0.00237311682,-2.09507716,2.09413392,20928.4914,20890.8727,20973.9338,-0.00400932504,-2.09554696,2.09396643,17805.0311,17508.4058,18198.0715,-0.0401810024,-2.1058419,2.09083684,14211.6348,13594.499,14957.5974,-0.10226036,-2.12323359,2.08626513,11309.3343,10670.3381,12285.8185,-0.166538708,-2.15547963,2.08092582,12402.1579,11294.3069,13018.8292,-0.167093148,-2.15520517,2.08128794,7264.55071,4806.57965,6212.87735,-2.63876317,1.51055497,-0.210310903,1745.74122,1893.47457,1858.97126,-2.90977056,1.30131044,-0.872659779,1407.45521,1702.98233,1645.87536,-2.98193968,1.2601795,-1.01453537,12289.0178,11182.7079,12900.5385,-0.169529171,-2.15891698,2.07697326,12279.6496,11174.5,12891.142,-0.169746362,-2.15921933,2.0766299,12053.1601,10974.224,12663.916,-0.175006053,-2.16665159,2.06817536,12810.5363,11576.073,13405.8005,-0.184561331,-2.18094545,2.05205816,12439.0419,11335.9465,13052.5601,-0.16655269,-2.1554737,2.08093717,11646.0322,10644.7396,12256.8226,-0.184559194,-2.18094212,2.05206188,12047.6724,10969.2277,12658.3586,-0.175141832,-2.16684149,2.06796184,12440.2671,11337.2336,13053.6816,-0.166538695,-2.15547959,2.08092584,12810.6354,11576.1542,13405.8996,-0.184559191,-2.18094213,2.05206188
1,66,0.5,0.999,0.5,369.746227,400.823066,328.459793,-0.437459587,-2.68331034,1.48964537,21098.0559,21074.6852,21124.1555,-0.002384699,-2.09512127,2.09410806,20931.041,20893.079,20975.2372,-0.0040285762,-2.09562116,2.09392298,17826.743,17527.2412,18209.1435,-0.040327893,-2.10657985,2.09041489,14255.8615,13633.1336,14980.1088,-0.102439834,-2.12510731,2.08523349,11371.4425,10725.0137,12317.9451,-0.166596873,-2.15858508,2.07915147,12470.7061,11352.5827,13053.0643,-0.167151762,-2.15833887,2.07950012,7369.17708,4890.91157,6318.03556,-2.63648282,1.51560823,-0.210070751,1785.3546,1902.18342,1862.10362,-2.89127164,1.30730192,-0.846191941,1439.39244,1709.14636,1646.88026,-2.96344074,1.26694423,-0.988829339,12357.0117,11240.4087,12934.4416,-0.169589864,-2.16204857,2.07518102,12347.5973,11232.1586,12925.0184,-0.169807216,-2.16235072,2.07483733,12119.9924,11030.8513,12697.1448,-0.175071015,-2.16977789,2.06637444,12881.8554,11635.7799,13440.8542,-0.184630378,-2.18405539,2.05024292,12507.3681,11394.0451,13086.6979,-0.166610913,-2.15857998,2.07916238,11710.8682,10699.6427,12288.8718,-0.184628239,-2.18405207,2.05024663,12114.4777,11025.8293,12691.5715,-0.175206897,-2.16996766,2.06616073,12508.5861,11395.3265,13087.8162,-0.166596859,-2.15858504,2.07915149,12881.9549,11635.8615,13440.9537,-0.184628241,-2.18405207,2.05024664
1,67,0.5,0.5,0.001,384.569462,414.628467,335.603948,-0.448888194,-2.70802883,1.47403075,21087.3816,21065.1642,21119.1929,-0.00234645025,-2.09481671,2.09427861,20913.2147,20877.1736,20966.948,-0.0039658833,-2.09510868,2.09420962,17675.4064,17391.675,18138.7751,-0.0400146661,-2.10145621,2.09320692,13949.1943,13355.8001,14837.1936,-0.103005281,-2.11196997,2.0920946,10942.9547,10333.5816,12113.9093,-0.169433629,-2.13649189,2.09104258,11997.7871,10935.3921,12835.6526,-0.170006942,-2.13603844,2.09148161,6628.79101,4355.24094,5599.88861,-2.65668531,1.47762062,-0.224473152,1545.14821,1826.78412,1816.49788,-3.00274519,1.26564588,-1.00000854,1535.7155,1821.58092,1808.75349,-3.00221022,1.26584433,-1.00221685,11887.8658,10827.3457,12719.1217,-0.172432725,-2.13976286,2.08719735,11878.7664,10819.3989,12709.8684,-0.172649061,-2.14006648,2.08685627,11658.7632,10625.4976,12486.0918,-0.17788829,-2.14753,2.0784591,12389.489,11208.4748,13218.2204,-0.187431428,-2.16193043,2.06244077,12035.9818,10978.1086,12869.8893,-0.169447936,-2.13648067,2.09105642,11263.2593,10306.7158,12085.3194,-0.187429288,-2.16192706,2.06244446,11653.4331,10620.6603,12480.6185,-0.178023562,-2.14772067,2.07824697,12037.2495,10979.4298,12871.0281,-0.169433618,-2.13649185,2.09104261,12389.5852,11208.5534,13218.318,-0.187429288,-2.16192707,2.06244446
1,68,0.5,0.5,0.1,384.410367,414.506844,335.50557,-0.44859942,-2.70770613,1.47422915,21087.505,21065.2481,21119.26,-0.00234897843,-2.09482086,2.09427641,20913.421,20877.3138,20967.0602,-0.00397012051,-2.09511567,2.09420593,17677.1801,17392.8718,18139.7268,-0.040053493,-2.1015268,2.09317086,13952.8681,13358.2519,14839.1234,-0.103088488,-2.11215433,2.09200551,10948.1866,10337.0559,12116.6438,-0.169557961,-2.13681005,2.09088729,12003.5615,10939.0933,12838.5665,-0.170132102,-2.13635947,2.0913251,6636.74995,4362.79427,5609.08732,-2.65670696,1.4781008,-0.224854402,1585.25835,1844.76215,1832.75033,-2.98980721,1.27007966,-0.980182976,1506.58452,1801.32339,1783.45657,-3.00628739,1.26162146,-1.01253354,11893.5919,10831.011,12722.0056,-0.172558213,-2.1400837,2.08704058,11884.4886,10823.0616,12712.7499,-0.172774574,-2.1403873,2.08669947,11664.3885,10629.0961,12488.9151,-0.17801446,-2.14785037,2.0783018,12395.4875,11212.2748,13221.1938,-0.187558606,-2.16224942,2.06228266,12041.7375,10981.8003,12872.795,-0.169572294,-2.13679892,2.09090108,11268.7126,10310.2101,12088.038,-0.187556469,-2.16224607,2.06228635,11659.0561,10624.2572,12483.4405,-0.17814975,-2.14804103,2.07808966,12043.0047,10983.1212,12873.9336,-0.169557943,-2.13681002,2.09088732,12395.5838,11212.3534,13221.2914,-0.187556465,-2.16224607,2.06228635
1,69,0.5,0.5,0.2,384.256642,414.389765,335.408373,-0.448309439,-2.7073903,1.47442631,21087.6249,21065.329,21119.3264,-0.00235155372,-2.09482492,2.09427424,20913.6213,20877.449,20967.1711,-0.00397443781,-2.0951225,2.09420227,17678.9039,17394.0251,18140.6668,-0.0400932186,-2.10159586,2.0931351,13956.4428,13360.6154,14841.0299,-0.103174428,-2.11233468,2.09191714,10953.2836,10340.4068,12119.3447,-0.169687749,-2.1371212,2.09073333,12009.1869,10942.663,12841.4447,-0.170262747,-2.13667342,2.09116994,6644.47813,4370.27688,5618.06432,-2.65673713,1.47856198,-0.225257985,1624.60479,1862.49932,1849.86726,-2.97804657,1.27441308,-0.9613039,1478.26919,1781.28805,1758.54726,-3.01024991,1.25739254,-1.02266405,11899.1703,10834.5461,12724.854,-0.172689199,-2.14039745,2.08688516,11890.063,10826.5941,12715.596,-0.172905583,-2.14070104,2.08654403,11669.8684,10632.567,12491.7036,-0.178146111,-2.14816367,2.07814589,12401.3305,11215.9402,13224.1307,-0.187691272,-2.1625614,2.06212601,12047.3447,10985.3609,12875.665,-0.169702111,-2.13711015,2.09074709,11274.0244,10313.5805,12090.7232,-0.187689134,-2.16255805,2.06212969,11664.5337,10627.7265,12486.2277,-0.178281415,-2.14835432,2.07793374,12048.6113,10986.6816,12876.8033,-0.169687732,-2.13712116,2.09073336,12401.4268,11216.0188,13224.2283,-0.187689134,-2.16255805,2.06212969
1,70,0.5,0.5,0.3,384.109565,414.278115,335.313311,-0.448021453,-2.7070842,1.47462038,21087.7401,21065.4062,21119.3913,-0.00235414517,-2.09482885,2.0942721,20913.8138,20877.578,20967.2795,-0.00397878261,-2.09512913,2.09419867,17680.5626,17395.1262,18141.5861,-0.0401333501,-2.10166276,2.09309995,13959.887,13362.8724,14842.8944,-0.103261982,-2.1125094,2.09183031,10958.2001,10343.6085,12121.9857,-0.169821211,-2.13742252,2.09058212,12014.6132,10946.0738,12844.2589,-0.170397095,-2.13697744,2.09101756,6651.9109,4377.61552,5626.73741,-2.65677467,1.47899997,-0.225677909,1662.79229,1879.83613,1867.56234,-2.96743486,1.27860543,-0.94351999,1451.00851,1761.66634,1734.26268,-3.01406466,1.25320289,-1.03251437,11904.551,10837.9237,12727.6391,-0.172823865,-2.14070128,2.08673253,11895.4399,10829.9693,12718.3788,-0.17304028,-2.14100486,2.08639139,11675.1539,10635.8833,12494.4303,-0.178281443,-2.14846707,2.0779928,12406.9659,11219.4428,13227.0023,-0.187827611,-2.16286354,2.06197223,12052.7534,10988.7629,12878.4713,-0.169835602,-2.13741155,2.09059584,11279.1475,10316.8013,12093.3487,-0.187825463,-2.16286019,2.06197592,11669.817,10631.0414,12488.953,-0.178416763,-2.14865771,2.07778064,12054.0194,10990.0833,12879.6093,-0.169821196,-2.13742247,2.09058215,12407.0622,11219.5214,13227.1001,-0.187825467,-2.16286018,2.06197592
1,71,0.5,0.5,0.4,383.968821,414.171544,335.220341,-0.447735764,-2.70678746,1.47481152,21087.8509,21065.48,21119.4548,-0.00235674709,-2.09483266,2.09426999,20913.9991,20877.7013,20967.3855,-0.00398314575,-2.09513554,2.09419513,17682.159,17396.1784,18142.4851,-0.0401737867,-2.10172759,2.09306538,13963.206,13365.0298,14844.7177,-0.103350867,-2.11267868,2.09174492,10962.9434,10346.6705,12124.5681,-0.169957811,-2.13771439,2.09043351,12019.8483,10949.3356,12847.0105,-0.170534604,-2.13727193,2.09086778,6659.06422,4384.81373,5635.11807,-2.65681858,1.47941558,-0.226112068,1699.8434,1896.79419,1885.72372,-2.95783075,1.2826611,-0.926773335,1424.74586,1742.44385,1710.58148,-3.01773973,1.24905457,-1.04209553,11909.742,10841.154,12730.3625,-0.17296169,-2.14099559,2.08658253,11900.6273,10833.1974,12721.0999,-0.173178131,-2.14129916,2.08624138,11680.2529,10639.055,12497.0963,-0.17841991,-2.14876097,2.07784238,12412.4021,11222.7929,13229.8103,-0.187967072,-2.16315623,2.06182117,12057.9716,10992.0165,12881.2154,-0.169972237,-2.1377035,2.09044718,11284.0896,10319.8819,12095.9161,-0.187964938,-2.16315288,2.06182486,11674.9139,10634.2117,12491.6176,-0.17855525,-2.14895159,2.07763022,12059.2371,10993.3367,12882.353,-0.169957797,-2.13771436,2.09043353,12412.4985,11222.8716,13229.908,-0.187964934,-2.16315287,2.06182486
1,72,0.5,0.5,0.5,383.834096,414.069728,335.129415,-0.447452603,-2.70649969,1.47499991,21087.9575,21065.5505,21119.5168,-0.00235935466,-2.09483635,2.09426792,20914.1772,20877.8191,20967.4891,-0.00398751915,-2.09514176,2.09419165,17683.696,17397.1847,18143.3643,-0.0402144458,-2.10179043,2.09303136,13966.4054,13367.0939,14846.5008,-0.103440843,-2.11284279,2.09166091,10967.521,10349.6013,12127.0931,-0.170097074,-2.13799724,2.09028735,12024.9004,10952.4578,12849.7013,-0.170674795,-2.1375573,2.0907205,6665.95288,4391.87517,5643.21764,-2.65686811,1.47980965,-0.22655859,1735.78517,1913.39304,1904.25278,-2.94911364,1.28658448,-0.911006568,1399.42843,1723.60723,1687.48384,-3.02128272,1.24494948,-1.05141796,11914.7516,10844.2461,12733.0254,-0.173102198,-2.14128079,2.08643503,11905.6333,10836.2872,12723.7605,-0.173318658,-2.14158434,2.08609386,11685.1735,10642.0911,12499.7032,-0.178561049,-2.14904576,2.07769449,12417.6476,11226,13232.556,-0.188109199,-2.16343987,2.06167268,12063.0074,10995.1309,12883.8984,-0.170111536,-2.13798641,2.090301,11288.8583,10322.8311,12098.4264,-0.188107057,-2.16343652,2.06167637,11679.8324,10637.2465,12494.2232,-0.1786964,-2.14923637,2.07748232,12064.2723,10996.4508,12885.0359,-0.17009706,-2.1379972,2.09028738,12417.7441,11226.0788,13232.6538,-0.188107057,-2.16343652,2.06167637
1,73,0.5,0.5,0.6,383.705082,413.972376,335.040491,-0.447172141,-2.70622052,1.47518564,21088.0601,21065.618,21119.5775,-0.00236196407,-2.09483994,2.09426588,20914.3487,20877.9319,20967.5905,-0.00399189619,-2.0951478,2.09418822,17685.1762,17398.148,18144.2241,-0.0402552522,-2.10185138,2.09299787,13969.4905,13369.0702,14848.2448,-0.103531696,-2.11300192,2.09157821,10971.9399,10352.4091,12129.5625,-0.17023861,-2.13827143,2.09014354,12029.7775,10955.4488,12852.3325,-0.170817264,-2.13783394,2.09057557,6672.59114,4398.80286,5651.04741,-2.65692256,1.48018295,-0.227015766,1770.64786,1929.65031,1923.06266,-2.94118032,1.29037966,-0.896163606,1375.00705,1705.14416,1664.9503,-3.02470073,1.24088924,-1.06049155,11919.5875,10847.2082,12735.6295,-0.173244971,-2.14155727,2.08628992,11910.4658,10839.2473,12726.3624,-0.173461457,-2.14186079,2.08594873,11689.9233,10644.9998,12502.2526,-0.178704445,-2.14932184,2.07754901,12422.7109,11229.0728,13235.2411,-0.188253563,-2.16371486,2.06152666,12067.8687,10998.1144,12886.5224,-0.170253097,-2.13826068,2.09015715,11293.4613,10325.6566,12100.8813,-0.188251418,-2.16371151,2.06153034,11684.5802,10640.1538,12496.7713,-0.178839812,-2.14951244,2.07733683,12069.1332,10999.434,12887.6596,-0.17023859,-2.13827139,2.09014357,12422.8074,11229.1515,13235.3388,-0.188251427,-2.16371151,2.06153035
1,74,0.5,0.5,0.7,383.581517,413.879222,334.95353,-0.446894569,-2.70594958,1.47536885,21088.1588,21065.6827,21119.6368,-0.00236457128,-2.09484341,2.09426387,20914.5137,20878.04,20967.6896,-0.00399627012,-2.09515365,2.09418485,17686.6021,17399.0709,18145.0648,-0.0402961345,-2.1019105,2.09296488,13972.4659,13370.9639,14849.9502,-0.103623217,-2.11315629,2.09149676,10976.2066,10355.1011,12131.977,-0.170382018,-2.13853733,2.09000197,12034.4866,10958.3164,12854.9054,-0.170961621,-2.13810222,2.0904329,6678.99187,4405.59988,5658.61752,-2.65698129,1.48053625,-0.227482107,1804.46379,1945.58181,1942.077,-2.93394199,1.29405064,-0.882190055,1351.43578,1687.04275,1642.96228,-3.0280003,1.23687507,-1.06932572,11924.2567,10850.0482,12738.1758,-0.173389627,-2.14182538,2.08614707,11915.1317,10842.0852,12728.9066,-0.173606135,-2.1421289,2.08580587,11694.5092,10647.7884,12504.7455,-0.178849707,-2.14958958,2.07740583,12427.5991,11232.0191,13237.8669,-0.188399777,-2.16398155,2.06138297,12072.5625,11000.9748,12889.0882,-0.170396542,-2.13852666,2.09001555,11297.9052,10328.3658,12103.282,-0.188397639,-2.16397819,2.06138666,11689.1642,10642.9413,12499.2628,-0.178985085,-2.14978018,2.07719363,12073.8265,11002.2943,12890.2251,-0.170381997,-2.1385373,2.090002,12427.6956,11232.0978,13237.9645,-0.188397639,-2.16397819,2.06138666
1,75,0.5,0.5,0.8,383.463128,413.790002,334.868483,-0.446620039,-2.70568659,1.47554962,21088.2539,21065.7447,21119.6949,-0.00236717292,-2.09484679,2.09426189,20914.6726,20878.1436,20967.7865,-0.00400063529,-2.09515933,2.09418152,17687.976,17399.9557,18145.8871,-0.0403370321,-2.10196788,2.09293237,13975.3365,13372.78,14851.6183,-0.103715239,-2.11330609,2.0914165,10980.3275,10357.6841,12134.3384,-0.170526945,-2.13879529,2.08986254,12039.0348,10961.0678,12857.4216,-0.171107509,-2.13836248,2.09029239,6685.167,4412.26932,5665.93783,-2.65704374,1.48087031,-0.227956142,1837.26638,1961.20186,1961.22891,-2.92732186,1.29760122,-0.869033652,1328.67177,1669.29218,1621.50194,-3.03118753,1.2329081,-1.07792938,11928.7663,10852.7731,12740.6659,-0.173535806,-2.14208548,2.08600639,11919.6381,10844.8082,12731.3947,-0.173752336,-2.14238898,2.08566518,11698.9382,10650.4643,12507.1832,-0.178996475,-2.14984931,2.07726483,12432.3198,11234.8464,13240.4347,-0.188547498,-2.16424028,2.06124151,12077.096,11003.7194,12891.5972,-0.170541499,-2.13878469,2.08987608,11302.1967,10330.9657,12105.6296,-0.188545358,-2.16423693,2.0612452,11693.5913,10645.6159,12501.6994,-0.179131865,-2.15003991,2.07705264,12078.3595,11005.0386,12892.734,-0.170526928,-2.13879526,2.08986257,12432.4163,11234.9252,13240.5324,-0.188545358,-2.16423693,2.0612452
1,76,0.5,0.5,0.9,383.349665,413.704495,334.78531,-0.44634866,-2.70543118,1.47572806,21088.3454,21065.8041,21119.7516,-0.00236976615,-2.09485006,2.09425994,20914.8257,20878.2429,20967.8813,-0.0040049866,-2.09516484,2.09417824,17689.3003,17400.8046,18146.6913,-0.0403778876,-2.10202358,2.09290033,13978.1067,13374.523,14853.2496,-0.103807588,-2.1134515,2.0913374,10984.3086,10360.1643,12136.6476,-0.170673079,-2.13904564,2.08972517,12043.4287,10963.7098,12859.8823,-0.171254612,-2.13861504,2.09015395,6691.12821,4418.81402,5673.01838,-2.6571094,1.48118591,-0.228436631,1869.0895,1976.52362,1980.45992,-2.92125346,1.30103522,-0.85664439,1306.67498,1651.88205,1600.55219,-3.03426811,1.22898925,-1.08631096,11933.1229,10855.3897,12743.1011,-0.173683193,-2.14233789,2.0858678,11923.9916,10847.4229,12733.8279,-0.17389975,-2.14264139,2.08552658,11703.2168,10653.0338,12509.5673,-0.179144441,-2.15010137,2.07712596,12436.8798,11237.5616,13242.9458,-0.188696394,-2.16449139,2.06110221,12081.4757,11006.355,12894.0509,-0.17068767,-2.1390351,2.08973867,11306.3422,10333.4624,12107.9257,-0.188694253,-2.16448804,2.0611059,11697.868,10648.1844,12504.0822,-0.179279853,-2.15029196,2.07691375,12082.7388,11007.6739,12895.1874,-0.170673064,-2.1390456,2.0897252,12436.9764,11237.6404,13243.0435,-0.188694256,-2.16448803,2.0611059
1,77,0.5,0.5,0.999,383.241966,413.623281,334.704769,-0.446083218,-2.70518553,1.4759025,21088.4328,21065.8607,21119.8066,-0.00237232233,-2.09485321,2.09425803,20914.9717,20878.3374,20967.9731,-0.00400927627,-2.09517014,2.09417503,17690.5645,17401.6118,18147.47,-0.0404182473,-2.10207714,2.09286904,13980.7545,13376.1807,14854.8294,-0.103899202,-2.11359132,2.09126018,10988.1179,10362.5245,12138.8837,-0.170818675,-2.13928627,2.08959112,12047.633,10966.2239,12862.2651,-0.171401166,-2.1388578,2.09001886,6696.82928,4425.17336,5679.80097,-2.65717709,1.48148088,-0.228917553,1899.66308,1991.41021,1999.5263,-2.91573227,1.30432361,-0.845088106,1285.61698,1634.97185,1580.29883,-3.03721809,1.22515768,-1.09439792,11937.2914,10857.8797,12745.4592,-0.173830029,-2.14258052,2.08573257,11928.157,10849.9112,12736.184,-0.174046604,-2.14288399,2.08539134,11707.3104,10655.479,12511.8758,-0.179291834,-2.15034367,2.07699046,12441.2426,11240.1456,13245.3776,-0.18884469,-2.16473277,2.06096632,12085.6664,11008.8629,12896.4271,-0.170833294,-2.1392758,2.08960459,11310.3084,10335.8386,12110.1491,-0.188842557,-2.16472941,2.06097002,11701.96,10650.6285,12506.3898,-0.179427256,-2.15053423,2.07677825,12086.9291,11010.1816,12897.5635,-0.170818662,-2.13928623,2.08959114,12441.3392,11240.2244,13245.4755,-0.188842552,-2.16472941,2.06097001
